"Source.Label","Target.Label","Subject","SentDate","SentTime","Source","Target","MainSubject"
"Mat Bramar","Linnea Bergen","overtime policy reminder",2014-01-16,"09:02",1,39,"Work related"
"Mat Bramar","Nils Calixto","overtime policy reminder",2014-01-16,"09:02",1,42,"Work related"
"Mat Bramar","Sven Flecha","overtime policy reminder",2014-01-16,"09:02",1,43,"Work related"
"Mat Bramar","Hideki Cocinaro","overtime policy reminder",2014-01-16,"09:02",1,53,"Work related"
"Mat Bramar","Inga Ferro","overtime policy reminder",2014-01-16,"09:02",1,54,"Work related"
"Mat Bramar","Loreto Bodrogi","overtime policy reminder",2014-01-16,"09:02",1,52,"Work related"
"Mat Bramar","Isia Vann","overtime policy reminder",2014-01-16,"09:02",1,49,"Work related"
"Mat Bramar","Stenig Fusil","overtime policy reminder",2014-01-16,"09:02",1,46,"Work related"
"Mat Bramar","Hennie Osvaldo","overtime policy reminder",2014-01-16,"09:02",1,48,"Work related"
"Mat Bramar","Kanon Herrero","overtime policy reminder",2014-01-16,"09:02",1,44,"Work related"
"Mat Bramar","Varja Lagos","overtime policy reminder",2014-01-16,"09:02",1,45,"Work related"
"Mat Bramar","Minke Mies","overtime policy reminder",2014-01-16,"09:02",1,47,"Work related"
"Mat Bramar","Felix Resumir","overtime policy reminder",2014-01-16,"09:02",1,51,"Work related"
"Mat Bramar","Edvard Vann","overtime policy reminder",2014-01-16,"09:02",1,50,"Work related"
"Mat Bramar","Emile Arpa","overtime policy reminder",2014-01-16,"09:02",1,27,"Work related"
"Mat Bramar","Varro Awelon","overtime policy reminder",2014-01-16,"09:02",1,28,"Work related"
"Mat Bramar","Dante Coginian","overtime policy reminder",2014-01-16,"09:02",1,29,"Work related"
"Mat Bramar","Carla Forluniau","overtime policy reminder",2014-01-16,"09:02",1,6,"Work related"
"Mat Bramar","Linda Lagos","overtime policy reminder",2014-01-16,"09:02",1,4,"Work related"
"Mat Bramar","Cornelia Lais","overtime policy reminder",2014-01-16,"09:02",1,7,"Work related"
"Mat Bramar","Ruscella Mies Haber","overtime policy reminder",2014-01-16,"09:02",1,5,"Work related"
"Mat Bramar","Anda Ribera","overtime policy reminder",2014-01-16,"09:02",1,2,"Work related"
"Orhan Strum","Gustav Cazar","plants",2014-01-16,"09:27",25,19,"Non-work related"
"Carla Forluniau","Varro Awelon","favor - borrow hedge trimmer",2014-01-16,"09:34",6,28,"Work related"
"Anda Ribera","Mat Bramar","training opportunity",2014-01-16,"09:38",2,1,"Work related"
"Anda Ribera","Rachel Pantanal","training opportunity",2014-01-16,"09:38",2,3,"Work related"
"Anda Ribera","Linda Lagos","training opportunity",2014-01-16,"09:38",2,4,"Work related"
"Anda Ribera","Ruscella Mies Haber","training opportunity",2014-01-16,"09:38",2,5,"Work related"
"Anda Ribera","Carla Forluniau","training opportunity",2014-01-16,"09:38",2,6,"Work related"
"Anda Ribera","Cornelia Lais","training opportunity",2014-01-16,"09:38",2,7,"Work related"
"Birgitta Frente","Elsa Orilla","downhole prediction 2522-00",2014-01-16,"09:44",17,12,"Work related"
"Birgitta Frente","Lars Azada","downhole prediction 2522-00",2014-01-16,"09:44",17,14,"Work related"
"Birgitta Frente","Gustav Cazar","downhole prediction 2522-00",2014-01-16,"09:44",17,19,"Work related"
"Sten Sanjorge Jr.","Willem Vasco-Pais","recommend a good vacation spot?",2014-01-16,"09:46",22,21,"Non-work related"
"Sten Sanjorge Jr.","Ada Campo-Corrente","recommend a good vacation spot?",2014-01-16,"09:46",22,24,"Non-work related"
"Elsa Orilla","Lars Azada","re: downhole prediction 2522-00",2014-01-16,"10:18",12,14,"Work related"
"Elsa Orilla","Gustav Cazar","re: downhole prediction 2522-00",2014-01-16,"10:18",12,19,"Work related"
"Edvard Vann","Hennie Osvaldo","vacation scheduling procedures",2014-01-16,"10:30",50,48,"Non-work related"
"Edvard Vann","Isia Vann","vacation scheduling procedures",2014-01-16,"10:30",50,49,"Non-work related"
"Ruscella Mies.Haber","Rachel Pantanal","good morning, gastech!",2014-01-16,"11:09",5,3,"Work related"
"Ruscella Mies.Haber","Lars Azada","good morning, gastech!",2014-01-16,"11:09",5,14,"Work related"
"Ruscella Mies.Haber","Felix Balas","good morning, gastech!",2014-01-16,"11:09",5,15,"Work related"
"Ruscella Mies.Haber","Isande Borrasca","good morning, gastech!",2014-01-16,"11:09",5,9,"Work related"
"Ruscella Mies.Haber","Axel Calzas","good morning, gastech!",2014-01-16,"11:09",5,10,"Work related"
"Ruscella Mies.Haber","Gustav Cazar","good morning, gastech!",2014-01-16,"11:09",5,19,"Work related"
"Ruscella Mies.Haber","Lidelse Dedos","good morning, gastech!",2014-01-16,"11:09",5,16,"Work related"
"Ruscella Mies.Haber","Birgitta Frente","good morning, gastech!",2014-01-16,"11:09",5,17,"Work related"
"Ruscella Mies.Haber","Vira Frente","good morning, gastech!",2014-01-16,"11:09",5,20,"Work related"
"Ruscella Mies.Haber","Adra Nubarron","good morning, gastech!",2014-01-16,"11:09",5,18,"Work related"
"Ruscella Mies.Haber","Marin Onda","good morning, gastech!",2014-01-16,"11:09",5,8,"Work related"
"Ruscella Mies.Haber","Kare Orilla","good morning, gastech!",2014-01-16,"11:09",5,11,"Work related"
"Ruscella Mies.Haber","Elsa Orilla","good morning, gastech!",2014-01-16,"11:09",5,12,"Work related"
"Ruscella Mies.Haber","Brand Tempestad","good morning, gastech!",2014-01-16,"11:09",5,13,"Work related"
"Ruscella Mies.Haber","Ingrid Barranco","good morning, gastech!",2014-01-16,"11:09",5,23,"Work related"
"Ruscella Mies.Haber","Ada Campo-Corrente","good morning, gastech!",2014-01-16,"11:09",5,24,"Work related"
"Ruscella Mies.Haber","Sten Sanjorge Jr ","good morning, gastech!",2014-01-16,"11:09",5,22,"Work related"
"Ruscella Mies.Haber","Orhan Strum","good morning, gastech!",2014-01-16,"11:09",5,25,"Work related"
"Ruscella Mies.Haber","Willem Vasco-Pais","good morning, gastech!",2014-01-16,"11:09",5,21,"Work related"
"Ruscella Mies.Haber","Bertrand Ovan","good morning, gastech!",2014-01-16,"11:09",5,26,"Work related"
"Ruscella Mies.Haber","Albina Hafon","good morning, gastech!",2014-01-16,"11:09",5,30,"Work related"
"Ruscella Mies.Haber","Benito Hawelon","good morning, gastech!",2014-01-16,"11:09",5,31,"Work related"
"Ruscella Mies.Haber","Claudio Hawelon","good morning, gastech!",2014-01-16,"11:09",5,32,"Work related"
"Ruscella Mies.Haber","Henk Mies","good morning, gastech!",2014-01-16,"11:09",5,33,"Work related"
"Ruscella Mies.Haber","Valeria Morlun","good morning, gastech!",2014-01-16,"11:09",5,34,"Work related"
"Ruscella Mies.Haber","Adan Morlun","good morning, gastech!",2014-01-16,"11:09",5,35,"Work related"
"Ruscella Mies.Haber","Cecilia Morluniau","good morning, gastech!",2014-01-16,"11:09",5,36,"Work related"
"Ruscella Mies.Haber","Irene Nant","good morning, gastech!",2014-01-16,"11:09",5,37,"Work related"
"Ruscella Mies.Haber","Dylan Scozzese","good morning, gastech!",2014-01-16,"11:09",5,38,"Work related"
"Ruscella Mies.Haber","Lucas Alcazar","good morning, gastech!",2014-01-16,"11:09",5,40,"Work related"
"Ruscella Mies.Haber","Isak Baza","good morning, gastech!",2014-01-16,"11:09",5,41,"Work related"
"Ruscella Mies.Haber","Linnea Bergen","good morning, gastech!",2014-01-16,"11:09",5,39,"Work related"
"Ruscella Mies.Haber","Nils Calixto","good morning, gastech!",2014-01-16,"11:09",5,42,"Work related"
"Ruscella Mies.Haber","Sven Flecha","good morning, gastech!",2014-01-16,"11:09",5,43,"Work related"
"Ruscella Mies.Haber","Hideki Cocinaro","good morning, gastech!",2014-01-16,"11:09",5,53,"Work related"
"Ruscella Mies.Haber","Inga Ferro","good morning, gastech!",2014-01-16,"11:09",5,54,"Work related"
"Ruscella Mies.Haber","Loreto Bodrogi","good morning, gastech!",2014-01-16,"11:09",5,52,"Work related"
"Ruscella Mies.Haber","Isia Vann","good morning, gastech!",2014-01-16,"11:09",5,49,"Work related"
"Ruscella Mies.Haber","Stenig Fusil","good morning, gastech!",2014-01-16,"11:09",5,46,"Work related"
"Ruscella Mies.Haber","Hennie Osvaldo","good morning, gastech!",2014-01-16,"11:09",5,48,"Work related"
"Ruscella Mies.Haber","Kanon Herrero","good morning, gastech!",2014-01-16,"11:09",5,44,"Work related"
"Ruscella Mies.Haber","Varja Lagos","good morning, gastech!",2014-01-16,"11:09",5,45,"Work related"
"Ruscella Mies.Haber","Minke Mies","good morning, gastech!",2014-01-16,"11:09",5,47,"Work related"
"Ruscella Mies.Haber","Felix Resumir","good morning, gastech!",2014-01-16,"11:09",5,51,"Work related"
"Ruscella Mies.Haber","Edvard Vann","good morning, gastech!",2014-01-16,"11:09",5,50,"Work related"
"Ruscella Mies.Haber","Emile Arpa","good morning, gastech!",2014-01-16,"11:09",5,27,"Work related"
"Ruscella Mies.Haber","Varro Awelon","good morning, gastech!",2014-01-16,"11:09",5,28,"Work related"
"Ruscella Mies.Haber","Mat Bramar","good morning, gastech!",2014-01-16,"11:09",5,1,"Work related"
"Ruscella Mies.Haber","Dante Coginian","good morning, gastech!",2014-01-16,"11:09",5,29,"Work related"
"Ruscella Mies.Haber","Carla Forluniau","good morning, gastech!",2014-01-16,"11:09",5,6,"Work related"
"Ruscella Mies.Haber","Linda Lagos","good morning, gastech!",2014-01-16,"11:09",5,4,"Work related"
"Ruscella Mies.Haber","Cornelia Lais","good morning, gastech!",2014-01-16,"11:09",5,7,"Work related"
"Ruscella Mies.Haber","Anda Ribera","good morning, gastech!",2014-01-16,"11:09",5,2,"Work related"
"Varro Awelon","Carla Forluniau","re: favor - borrow hedge trimmer",2014-01-16,"11:22",28,6,"Work related"
"Mat Bramar","Rachel Pantanal","registration open: retirement planning seminar",2014-01-16,"11:36",1,3,"Non-work related"
"Mat Bramar","Lars Azada","registration open: retirement planning seminar",2014-01-16,"11:36",1,14,"Non-work related"
"Mat Bramar","Felix Balas","registration open: retirement planning seminar",2014-01-16,"11:36",1,15,"Non-work related"
"Mat Bramar","Isande Borrasca","registration open: retirement planning seminar",2014-01-16,"11:36",1,9,"Non-work related"
"Mat Bramar","Axel Calzas","registration open: retirement planning seminar",2014-01-16,"11:36",1,10,"Non-work related"
"Mat Bramar","Gustav Cazar","registration open: retirement planning seminar",2014-01-16,"11:36",1,19,"Non-work related"
"Mat Bramar","Lidelse Dedos","registration open: retirement planning seminar",2014-01-16,"11:36",1,16,"Non-work related"
"Mat Bramar","Birgitta Frente","registration open: retirement planning seminar",2014-01-16,"11:36",1,17,"Non-work related"
"Mat Bramar","Vira Frente","registration open: retirement planning seminar",2014-01-16,"11:36",1,20,"Non-work related"
"Mat Bramar","Adra Nubarron","registration open: retirement planning seminar",2014-01-16,"11:36",1,18,"Non-work related"
"Mat Bramar","Marin Onda","registration open: retirement planning seminar",2014-01-16,"11:36",1,8,"Non-work related"
"Mat Bramar","Kare Orilla","registration open: retirement planning seminar",2014-01-16,"11:36",1,11,"Non-work related"
"Mat Bramar","Elsa Orilla","registration open: retirement planning seminar",2014-01-16,"11:36",1,12,"Non-work related"
"Mat Bramar","Brand Tempestad","registration open: retirement planning seminar",2014-01-16,"11:36",1,13,"Non-work related"
"Mat Bramar","Ingrid Barranco","registration open: retirement planning seminar",2014-01-16,"11:36",1,23,"Non-work related"
"Mat Bramar","Ada Campo-Corrente","registration open: retirement planning seminar",2014-01-16,"11:36",1,24,"Non-work related"
"Mat Bramar","Sten Sanjorge Jr ","registration open: retirement planning seminar",2014-01-16,"11:36",1,22,"Non-work related"
"Mat Bramar","Orhan Strum","registration open: retirement planning seminar",2014-01-16,"11:36",1,25,"Non-work related"
"Mat Bramar","Willem Vasco-Pais","registration open: retirement planning seminar",2014-01-16,"11:36",1,21,"Non-work related"
"Mat Bramar","Bertrand Ovan","registration open: retirement planning seminar",2014-01-16,"11:36",1,26,"Non-work related"
"Mat Bramar","Albina Hafon","registration open: retirement planning seminar",2014-01-16,"11:36",1,30,"Non-work related"
"Mat Bramar","Benito Hawelon","registration open: retirement planning seminar",2014-01-16,"11:36",1,31,"Non-work related"
"Mat Bramar","Claudio Hawelon","registration open: retirement planning seminar",2014-01-16,"11:36",1,32,"Non-work related"
"Mat Bramar","Henk Mies","registration open: retirement planning seminar",2014-01-16,"11:36",1,33,"Non-work related"
"Mat Bramar","Valeria Morlun","registration open: retirement planning seminar",2014-01-16,"11:36",1,34,"Non-work related"
"Mat Bramar","Adan Morlun","registration open: retirement planning seminar",2014-01-16,"11:36",1,35,"Non-work related"
"Mat Bramar","Cecilia Morluniau","registration open: retirement planning seminar",2014-01-16,"11:36",1,36,"Non-work related"
"Mat Bramar","Irene Nant","registration open: retirement planning seminar",2014-01-16,"11:36",1,37,"Non-work related"
"Mat Bramar","Dylan Scozzese","registration open: retirement planning seminar",2014-01-16,"11:36",1,38,"Non-work related"
"Mat Bramar","Lucas Alcazar","registration open: retirement planning seminar",2014-01-16,"11:36",1,40,"Non-work related"
"Mat Bramar","Isak Baza","registration open: retirement planning seminar",2014-01-16,"11:36",1,41,"Non-work related"
"Mat Bramar","Linnea Bergen","registration open: retirement planning seminar",2014-01-16,"11:36",1,39,"Non-work related"
"Mat Bramar","Nils Calixto","registration open: retirement planning seminar",2014-01-16,"11:36",1,42,"Non-work related"
"Mat Bramar","Sven Flecha","registration open: retirement planning seminar",2014-01-16,"11:36",1,43,"Non-work related"
"Mat Bramar","Hideki Cocinaro","registration open: retirement planning seminar",2014-01-16,"11:36",1,53,"Non-work related"
"Mat Bramar","Inga Ferro","registration open: retirement planning seminar",2014-01-16,"11:36",1,54,"Non-work related"
"Mat Bramar","Loreto Bodrogi","registration open: retirement planning seminar",2014-01-16,"11:36",1,52,"Non-work related"
"Mat Bramar","Isia Vann","registration open: retirement planning seminar",2014-01-16,"11:36",1,49,"Non-work related"
"Mat Bramar","Stenig Fusil","registration open: retirement planning seminar",2014-01-16,"11:36",1,46,"Non-work related"
"Mat Bramar","Hennie Osvaldo","registration open: retirement planning seminar",2014-01-16,"11:36",1,48,"Non-work related"
"Mat Bramar","Kanon Herrero","registration open: retirement planning seminar",2014-01-16,"11:36",1,44,"Non-work related"
"Mat Bramar","Varja Lagos","registration open: retirement planning seminar",2014-01-16,"11:36",1,45,"Non-work related"
"Mat Bramar","Minke Mies","registration open: retirement planning seminar",2014-01-16,"11:36",1,47,"Non-work related"
"Mat Bramar","Felix Resumir","registration open: retirement planning seminar",2014-01-16,"11:36",1,51,"Non-work related"
"Mat Bramar","Edvard Vann","registration open: retirement planning seminar",2014-01-16,"11:36",1,50,"Non-work related"
"Mat Bramar","Emile Arpa","registration open: retirement planning seminar",2014-01-16,"11:36",1,27,"Non-work related"
"Mat Bramar","Varro Awelon","registration open: retirement planning seminar",2014-01-16,"11:36",1,28,"Non-work related"
"Mat Bramar","Dante Coginian","registration open: retirement planning seminar",2014-01-16,"11:36",1,29,"Non-work related"
"Mat Bramar","Carla Forluniau","registration open: retirement planning seminar",2014-01-16,"11:36",1,6,"Non-work related"
"Mat Bramar","Linda Lagos","registration open: retirement planning seminar",2014-01-16,"11:36",1,4,"Non-work related"
"Mat Bramar","Cornelia Lais","registration open: retirement planning seminar",2014-01-16,"11:36",1,7,"Non-work related"
"Mat Bramar","Ruscella Mies Haber","registration open: retirement planning seminar",2014-01-16,"11:36",1,5,"Non-work related"
"Mat Bramar","Anda Ribera","registration open: retirement planning seminar",2014-01-16,"11:36",1,2,"Non-work related"
"Gustav Cazar","Elsa Orilla","re: downhole prediction 2522-00",2014-01-16,"11:40",19,12,"Work related"
"Gustav Cazar","Lars Azada","re: downhole prediction 2522-00",2014-01-16,"11:40",19,14,"Work related"
"Elsa Orilla","Lars Azada","re: downhole prediction 2522-00",2014-01-16,"11:48",12,14,"Work related"
"Elsa Orilla","Gustav Cazar","re: downhole prediction 2522-00",2014-01-16,"11:48",12,19,"Work related"
"Gustav Cazar","Orhan Strum","re: plants",2014-01-16,"11:51",19,25,"Non-work related"
"Lidelse Dedos","Kare Orilla","ha ha",2014-01-16,"12:03",16,11,"Non-work related"
"Albina Hafon","Valeria Morlun","funny!!",2014-01-16,"12:04",30,34,"Non-work related"
"Albina Hafon","Emile Arpa","funny!!",2014-01-16,"12:04",30,27,"Non-work related"
"Albina Hafon","Adan Morlun","funny!!",2014-01-16,"12:04",30,35,"Non-work related"
"Albina Hafon","Dylan Scozzese","funny!!",2014-01-16,"12:04",30,38,"Non-work related"
"Albina Hafon","Irene Nant","funny!!",2014-01-16,"12:04",30,37,"Non-work related"
"Albina Hafon","Bertrand Ovan","funny!!",2014-01-16,"12:04",30,26,"Non-work related"
"Albina Hafon","Cecilia Morluniau","funny!!",2014-01-16,"12:04",30,36,"Non-work related"
"Albina Hafon","Claudio Hawelon","funny!!",2014-01-16,"12:04",30,32,"Non-work related"
"Albina Hafon","Dante Coginian","funny!!",2014-01-16,"12:04",30,29,"Non-work related"
"Albina Hafon","Henk Mies","funny!!",2014-01-16,"12:04",30,33,"Non-work related"
"Albina Hafon","Benito Hawelon","funny!!",2014-01-16,"12:04",30,31,"Non-work related"
"Cecilia Morluniau","Albina Hafon","guys night out - sorry, ladies",2014-01-16,"12:10",36,30,"Non-work related"
"Cecilia Morluniau","Dylan Scozzese","guys night out - sorry, ladies",2014-01-16,"12:10",36,38,"Non-work related"
"Cecilia Morluniau","Benito Hawelon","guys night out - sorry, ladies",2014-01-16,"12:10",36,31,"Non-work related"
"Orhan Strum","Gustav Cazar","re: plants",2014-01-16,"12:13",25,19,"Non-work related"
"Gustav Cazar","Elsa Orilla","re: downhole prediction 2522-00",2014-01-16,"12:13",19,12,"Work related"
"Gustav Cazar","Lars Azada","re: downhole prediction 2522-00",2014-01-16,"12:13",19,14,"Work related"
"Rachel Pantanal","Mat Bramar","you never get a second chance to make a first impression",2014-01-16,"12:16",3,1,"Work related"
"Rachel Pantanal","Anda Ribera","you never get a second chance to make a first impression",2014-01-16,"12:16",3,2,"Work related"
"Rachel Pantanal","Linda Lagos","you never get a second chance to make a first impression",2014-01-16,"12:16",3,4,"Work related"
"Rachel Pantanal","Ruscella Mies Haber","you never get a second chance to make a first impression",2014-01-16,"12:16",3,5,"Work related"
"Rachel Pantanal","Carla Forluniau","you never get a second chance to make a first impression",2014-01-16,"12:16",3,6,"Work related"
"Rachel Pantanal","Cornelia Lais","you never get a second chance to make a first impression",2014-01-16,"12:16",3,7,"Work related"
"Gustav Cazar","Orhan Strum","re: plants",2014-01-16,"12:17",19,25,"Non-work related"
"Carla Forluniau","Varro Awelon","re: favor - borrow hedge trimmer",2014-01-16,"12:20",6,28,"Work related"
"Dylan Scozzese","Adan Morlun","guys night out - sorry, ladies",2014-01-16,"12:22",38,35,"Non-work related"
"Gustav Cazar","Elsa Orilla","re: downhole prediction 2522-00",2014-01-16,"12:25",19,12,"Work related"
"Gustav Cazar","Lars Azada","re: downhole prediction 2522-00",2014-01-16,"12:25",19,14,"Work related"
"Adra Nubarron","Rachel Pantanal","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,3,"Non-work related"
"Adra Nubarron","Lars Azada","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,14,"Non-work related"
"Adra Nubarron","Felix Balas","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,15,"Non-work related"
"Adra Nubarron","Isande Borrasca","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,9,"Non-work related"
"Adra Nubarron","Axel Calzas","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,10,"Non-work related"
"Adra Nubarron","Gustav Cazar","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,19,"Non-work related"
"Adra Nubarron","Lidelse Dedos","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,16,"Non-work related"
"Adra Nubarron","Birgitta Frente","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,17,"Non-work related"
"Adra Nubarron","Vira Frente","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,20,"Non-work related"
"Adra Nubarron","Marin Onda","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,8,"Non-work related"
"Adra Nubarron","Kare Orilla","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,11,"Non-work related"
"Adra Nubarron","Elsa Orilla","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,12,"Non-work related"
"Adra Nubarron","Brand Tempestad","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,13,"Non-work related"
"Adra Nubarron","Ingrid Barranco","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,23,"Non-work related"
"Adra Nubarron","Ada Campo-Corrente","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,24,"Non-work related"
"Adra Nubarron","Sten Sanjorge Jr ","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,22,"Non-work related"
"Adra Nubarron","Orhan Strum","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,25,"Non-work related"
"Adra Nubarron","Willem Vasco-Pais","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,21,"Non-work related"
"Adra Nubarron","Bertrand Ovan","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,26,"Non-work related"
"Adra Nubarron","Albina Hafon","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,30,"Non-work related"
"Adra Nubarron","Benito Hawelon","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,31,"Non-work related"
"Adra Nubarron","Claudio Hawelon","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,32,"Non-work related"
"Adra Nubarron","Henk Mies","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,33,"Non-work related"
"Adra Nubarron","Valeria Morlun","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,34,"Non-work related"
"Adra Nubarron","Adan Morlun","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,35,"Non-work related"
"Adra Nubarron","Cecilia Morluniau","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,36,"Non-work related"
"Adra Nubarron","Irene Nant","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,37,"Non-work related"
"Adra Nubarron","Dylan Scozzese","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,38,"Non-work related"
"Adra Nubarron","Lucas Alcazar","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,40,"Non-work related"
"Adra Nubarron","Isak Baza","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,41,"Non-work related"
"Adra Nubarron","Linnea Bergen","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,39,"Non-work related"
"Adra Nubarron","Nils Calixto","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,42,"Non-work related"
"Adra Nubarron","Sven Flecha","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,43,"Non-work related"
"Adra Nubarron","Hideki Cocinaro","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,53,"Non-work related"
"Adra Nubarron","Inga Ferro","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,54,"Non-work related"
"Adra Nubarron","Loreto Bodrogi","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,52,"Non-work related"
"Adra Nubarron","Isia Vann","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,49,"Non-work related"
"Adra Nubarron","Stenig Fusil","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,46,"Non-work related"
"Adra Nubarron","Hennie Osvaldo","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,48,"Non-work related"
"Adra Nubarron","Kanon Herrero","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,44,"Non-work related"
"Adra Nubarron","Varja Lagos","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,45,"Non-work related"
"Adra Nubarron","Minke Mies","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,47,"Non-work related"
"Adra Nubarron","Felix Resumir","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,51,"Non-work related"
"Adra Nubarron","Edvard Vann","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,50,"Non-work related"
"Adra Nubarron","Emile Arpa","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,27,"Non-work related"
"Adra Nubarron","Varro Awelon","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,28,"Non-work related"
"Adra Nubarron","Mat Bramar","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,1,"Non-work related"
"Adra Nubarron","Dante Coginian","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,29,"Non-work related"
"Adra Nubarron","Carla Forluniau","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,6,"Non-work related"
"Adra Nubarron","Linda Lagos","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,4,"Non-work related"
"Adra Nubarron","Cornelia Lais","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,7,"Non-work related"
"Adra Nubarron","Ruscella Mies Haber","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,5,"Non-work related"
"Adra Nubarron","Anda Ribera","re: registration open: retirement planning seminar",2014-01-16,"12:27",18,2,"Non-work related"
"Varro Awelon","Carla Forluniau","re: favor - borrow hedge trimmer",2014-01-16,"12:36",28,6,"Work related"
"Orhan Strum","Gustav Cazar","re: plants",2014-01-16,"12:36",25,19,"Non-work related"
"Gustav Cazar","Elsa Orilla","re: downhole prediction 2522-00",2014-01-16,"12:39",19,12,"Work related"
"Gustav Cazar","Lars Azada","re: downhole prediction 2522-00",2014-01-16,"12:39",19,14,"Work related"
"Carla Forluniau","Varro Awelon","re: favor - borrow hedge trimmer",2014-01-16,"12:41",6,28,"Work related"
"Valeria Morlun","Dylan Scozzese","union meeting",2014-01-16,"12:43",34,38,"Work related"
"Valeria Morlun","Adan Morlun","union meeting",2014-01-16,"12:43",34,35,"Work related"
"Valeria Morlun","Henk Mies","union meeting",2014-01-16,"12:43",34,33,"Work related"
"Valeria Morlun","Albina Hafon","union meeting",2014-01-16,"12:43",34,30,"Work related"
"Gustav Cazar","Orhan Strum","re: plants",2014-01-16,"12:51",19,25,"Non-work related"
"Cornelia Lais","Mat Bramar","re: training opportunity",2014-01-16,"12:51",7,1,"Work related"
"Cornelia Lais","Anda Ribera","re: training opportunity",2014-01-16,"12:51",7,2,"Work related"
"Cornelia Lais","Rachel Pantanal","re: training opportunity",2014-01-16,"12:51",7,3,"Work related"
"Cornelia Lais","Linda Lagos","re: training opportunity",2014-01-16,"12:51",7,4,"Work related"
"Cornelia Lais","Ruscella Mies Haber","re: training opportunity",2014-01-16,"12:51",7,5,"Work related"
"Cornelia Lais","Carla Forluniau","re: training opportunity",2014-01-16,"12:51",7,6,"Work related"
"Ada Campo-Corrente","Willem Vasco-Pais","re: recommend a good vacation spot?",2014-01-16,"12:56",24,21,"Non-work related"
"Ada Campo-Corrente","Sten Sanjorge Jr ","re: recommend a good vacation spot?",2014-01-16,"12:56",24,22,"Non-work related"
"Willem Vasco-Pais","Sten Sanjorge Jr ","re: recommend a good vacation spot?",2014-01-16,"12:58",21,22,"Non-work related"
"Willem Vasco-Pais","Ada Campo-Corrente","re: recommend a good vacation spot?",2014-01-16,"12:58",21,24,"Non-work related"
"Kare Orilla","Lidelse Dedos","re: ha ha",2014-01-16,"13:14",11,16,"Non-work related"
"Dylan Scozzese","Irene Nant","guys night out - sorry, ladies",2014-01-16,"13:26",38,37,"Non-work related"
"Dylan Scozzese","Adan Morlun","guys night out - sorry, ladies",2014-01-16,"13:26",38,35,"Non-work related"
"Dylan Scozzese","Dante Coginian","guys night out - sorry, ladies",2014-01-16,"13:26",38,29,"Non-work related"
"Dylan Scozzese","Emile Arpa","guys night out - sorry, ladies",2014-01-16,"13:26",38,27,"Non-work related"
"Nils Calixto","Lucas Alcazar","conference report",2014-01-16,"13:38",42,40,"Work related"
